date,temperature,weather_type
1501012800.0,17.5,ACTUAL
1501016400.0,17.3,ACTUAL
1501020000.0,17.1,ACTUAL
1501023600.0,16.7,ACTUAL
1501027200.0,16.5,ACTUAL
1501030800.0,15.3,ACTUAL
1501034400.0,15.3,ACTUAL
1501038000.0,14.5,ACTUAL
1501041600.0,15.1,ACTUAL
1501045200.0,15.3,ACTUAL
1501048800.0,20.0,ACTUAL
1501052400.0,20.0,ACTUAL
1501056000.0,21.0,ACTUAL
1501059600.0,23.0,ACTUAL
1501063200.0,24.0,ACTUAL
1501066800.0,24.8,ACTUAL
1501070400.0,25.5,ACTUAL
1501074000.0,26.3,ACTUAL
1501077600.0,27.0,ACTUAL
1501081200.0,23.1,ACTUAL
1501084800.0,23.1,ACTUAL
1501088400.0,22.9,ACTUAL
1501092000.0,22.7,ACTUAL
1501095600.0,21.5,ACTUAL
1501099200.0,19.7,ACTUAL
1501102800.0,19.1,ACTUAL
1501106400.0,18.3,ACTUAL
1501110000.0,18.3,ACTUAL
1501113600.0,17.9,ACTUAL
1501117200.0,17.9,ACTUAL
1501120800.0,17.9,ACTUAL
1501124400.0,16.7,ACTUAL
1501128000.0,16.3,ACTUAL
1501131600.0,17.3,ACTUAL
1501135200.0,19.0,ACTUAL
1501138800.0,22.0,ACTUAL
1501142400.0,24.0,ACTUAL
1501146000.0,25.0,ACTUAL
1501149600.0,26.0,ACTUAL
1501153200.0,27.0,ACTUAL
1501156800.0,28.0,ACTUAL
1501160400.0,29.0,ACTUAL
1501164000.0,29.0,ACTUAL
1501167600.0,28.5,ACTUAL
1501171200.0,28.3,ACTUAL
1501174800.0,27.9,ACTUAL
1501178400.0,26.9,ACTUAL
1501182000.0,25.5,ACTUAL
1501185600.0,23.7,ACTUAL
1501189200.0,22.9,ACTUAL
1501192800.0,22.8,ACTUAL
1501196400.0,22.1,ACTUAL
1501200000.0,21.7,ACTUAL
1501203600.0,21.5,ACTUAL
1501207200.0,20.3,ACTUAL
1501210800.0,19.5,ACTUAL
1501214400.0,19.5,ACTUAL
1501218000.0,20.3,ACTUAL
1501221600.0,21.0,ACTUAL
1501225200.0,21.0,ACTUAL
1501228800.0,25.0,ACTUAL
1501232400.0,26.0,ACTUAL
1501236000.0,28.0,ACTUAL
1501239600.0,28.3,ACTUAL
1501243200.0,28.7,ACTUAL
1501246800.0,28.8,ACTUAL
1501250400.0,29.0,ACTUAL
1501254000.0,29.3,ACTUAL
1501257600.0,29.3,ACTUAL
1501261200.0,28.3,ACTUAL
1501264800.0,28.3,ACTUAL
1501268400.0,27.3,ACTUAL
1501272000.0,24.9,ACTUAL
1501275600.0,23.5,ACTUAL
1501279200.0,23.3,ACTUAL
1501282800.0,22.7,ACTUAL
1501286400.0,22.3,ACTUAL
1501290000.0,21.9,ACTUAL
1501293600.0,21.5,ACTUAL
1501297200.0,21.5,ACTUAL
1501300800.0,21.7,ACTUAL
1501304400.0,21.5,ACTUAL
1501308000.0,23.0,ACTUAL
1501311600.0,24.0,ACTUAL
1501315200.0,26.0,ACTUAL
1501318800.0,27.0,ACTUAL
1501322400.0,28.0,ACTUAL
1501326000.0,29.5,ACTUAL
1501329600.0,30.0,ACTUAL
1501333200.0,30.0,ACTUAL
1501336800.0,30.0,ACTUAL
1501340400.0,30.3,ACTUAL
1501344000.0,29.7,ACTUAL
1501347600.0,28.5,ACTUAL
1501351200.0,28.5,ACTUAL
1501354800.0,26.3,ACTUAL
1501358400.0,25.3,ACTUAL
1501362000.0,23.3,ACTUAL
1501365600.0,23.3,ACTUAL
1501369200.0,23.3,ACTUAL
1501372800.0,23.3,ACTUAL
1501977600.0,26.3,ACTUAL
1501981200.0,26.7,ACTUAL
1501984800.0,26.7,ACTUAL
1501988400.0,26.7,ACTUAL
1501992000.0,27.3,ACTUAL
1501995600.0,27.7,ACTUAL
1501999200.0,29.0,ACTUAL
1502002800.0,30.0,ACTUAL
1502006400.0,32.0,ACTUAL
1502010000.0,32.0,ACTUAL
1502013600.0,33.0,ACTUAL
1502017200.0,34.0,ACTUAL
1502020800.0,35.0,ACTUAL
1502024400.0,31.0,ACTUAL
1502028000.0,32.0,ACTUAL
1502031600.0,32.3,ACTUAL
1502035200.0,29.9,ACTUAL
1502038800.0,25.3,ACTUAL
1502042400.0,23.7,ACTUAL
1502046000.0,23.9,ACTUAL
1502049600.0,23.5,ACTUAL
1502053200.0,22.7,ACTUAL
1502056800.0,22.3,ACTUAL
1502060400.0,21.9,ACTUAL
1502064000.0,21.7,ACTUAL
1502067600.0,21.3,ACTUAL
1502071200.0,20.9,ACTUAL
1502074800.0,20.3,ACTUAL
1502078400.0,19.3,ACTUAL
1502082000.0,19.9,ACTUAL
1502085600.0,22.3,ACTUAL
1502089200.0,23.5,ACTUAL
1502092800.0,25.1,ACTUAL
1502096400.0,25.7,ACTUAL
1502100000.0,26.9,ACTUAL
1502103600.0,28.7,ACTUAL
1502107200.0,28.3,ACTUAL
1502110800.0,29.3,ACTUAL
1502114400.0,29.9,ACTUAL
1502118000.0,29.3,ACTUAL
1502121600.0,29.3,ACTUAL
1502125200.0,29.1,ACTUAL
1502128800.0,28.7,ACTUAL
1502132400.0,26.9,ACTUAL
1502136000.0,25.1,ACTUAL
1502139600.0,23.7,ACTUAL
1502143200.0,23.5,ACTUAL
1502146800.0,22.7,ACTUAL
1502150400.0,22.3,ACTUAL
1502154000.0,22.3,ACTUAL
1502157600.0,21.3,ACTUAL
1502161200.0,21.3,ACTUAL
1502164800.0,21.3,ACTUAL
1502168400.0,20.9,ACTUAL
1502172000.0,23.0,ACTUAL
1502175600.0,25.0,ACTUAL
1502179200.0,26.0,ACTUAL
1502182800.0,27.0,ACTUAL
1502186400.0,28.0,ACTUAL
1502190000.0,29.0,ACTUAL
1502193600.0,30.0,ACTUAL
1502197200.0,30.0,ACTUAL
1502200800.0,30.0,ACTUAL
1502204400.0,31.5,ACTUAL
1502208000.0,31.5,ACTUAL
1502211600.0,31.1,ACTUAL
1502215200.0,29.3,ACTUAL
1502218800.0,27.5,ACTUAL
1502222400.0,26.3,ACTUAL
1502226000.0,24.3,ACTUAL
1502229600.0,23.3,ACTUAL
1502233200.0,23.3,ACTUAL
1502236800.0,23.3,ACTUAL
1502240400.0,23.3,ACTUAL
1502244000.0,22.5,ACTUAL
1502247600.0,22.7,ACTUAL
1502251200.0,22.3,ACTUAL
1502254800.0,22.9,ACTUAL
1502258400.0,24.0,ACTUAL
1502262000.0,26.0,ACTUAL
1502265600.0,28.0,ACTUAL
1502269200.0,29.0,ACTUAL
1502272800.0,30.0,ACTUAL
1502276400.0,30.8,ACTUAL
1502280000.0,31.5,ACTUAL
1502283600.0,32.3,ACTUAL
1502287200.0,33.0,ACTUAL
1502290800.0,33.7,ACTUAL
1502294400.0,33.3,ACTUAL
1502298000.0,32.3,ACTUAL
1502301600.0,31.7,ACTUAL
1502305200.0,29.5,ACTUAL
1502308800.0,28.1,ACTUAL
1502312400.0,26.3,ACTUAL
1502316000.0,26.3,ACTUAL
1502319600.0,25.3,ACTUAL
1502323200.0,24.9,ACTUAL
1502326800.0,24.3,ACTUAL
1502330400.0,24.1,ACTUAL
1502334000.0,24.3,ACTUAL
1502337600.0,23.7,ACTUAL
1502341200.0,23.5,ACTUAL
1502344800.0,25.0,ACTUAL
1502348400.0,27.0,ACTUAL
1502352000.0,28.0,ACTUAL
1502355600.0,30.0,ACTUAL
1502359200.0,30.0,ACTUAL
1502362800.0,29.3,ACTUAL
1502366400.0,28.7,ACTUAL
1502370000.0,28.0,ACTUAL
1502373600.0,26.0,ACTUAL
1502377200.0,24.3,ACTUAL
1502380800.0,24.5,ACTUAL
1502384400.0,26.1,ACTUAL
1502388000.0,25.3,ACTUAL
1502391600.0,24.3,ACTUAL
1502395200.0,22.5,ACTUAL
1502398800.0,21.7,ACTUAL
1502402400.0,21.1,ACTUAL
1502406000.0,20.7,ACTUAL
1502409600.0,20.5,ACTUAL
1502413200.0,20.5,ACTUAL
1502416800.0,19.9,ACTUAL
1502420400.0,19.7,ACTUAL
1502424000.0,19.7,ACTUAL
1502427600.0,20.5,ACTUAL
1502431200.0,23.0,ACTUAL
1502434800.0,24.0,ACTUAL
1502438400.0,25.0,ACTUAL
1502442000.0,26.0,ACTUAL
1502445600.0,27.0,ACTUAL
1502449200.0,28.0,ACTUAL
1502452800.0,28.7,ACTUAL
1502456400.0,29.3,ACTUAL
1502460000.0,30.0,ACTUAL
1502463600.0,28.5,ACTUAL
1502467200.0,28.3,ACTUAL
1502470800.0,26.5,ACTUAL
1502474400.0,25.7,ACTUAL
1502478000.0,23.3,ACTUAL
1502481600.0,22.1,ACTUAL
1502485200.0,20.9,ACTUAL
1502488800.0,20.0,ACTUAL
1502492400.0,18.5,ACTUAL
1502496000.0,17.7,ACTUAL
1502499600.0,17.3,ACTUAL
1502503200.0,17.3,ACTUAL
1502506800.0,16.7,ACTUAL
1502510400.0,16.7,ACTUAL
1502514000.0,16.7,ACTUAL
1502517600.0,18.0,ACTUAL
1502521200.0,19.0,ACTUAL
1502524800.0,20.0,ACTUAL
1502528400.0,23.0,ACTUAL
1502532000.0,25.0,ACTUAL
1502535600.0,25.5,ACTUAL
1502539200.0,26.0,ACTUAL
1502542800.0,26.5,ACTUAL
1502546400.0,27.0,ACTUAL
1502550000.0,25.3,ACTUAL
1502553600.0,26.3,ACTUAL
1502557200.0,26.3,ACTUAL
1502560800.0,25.3,ACTUAL
1502564400.0,23.9,ACTUAL
1502568000.0,21.5,ACTUAL
1502571600.0,20.3,ACTUAL
1502575200.0,19.7,ACTUAL
1502578800.0,19.1,ACTUAL
1502582400.0,18.5,ACTUAL
1503187200.0,18.3,ACTUAL
1503190800.0,18.3,ACTUAL
1503194400.0,18.1,ACTUAL
1503198000.0,17.3,ACTUAL
1503201600.0,16.5,ACTUAL
1503205200.0,16.9,ACTUAL
1503208800.0,18.0,ACTUAL
1503212400.0,19.0,ACTUAL
1503216000.0,22.0,ACTUAL
1503219600.0,25.0,ACTUAL
1503223200.0,24.0,ACTUAL
1503226800.0,27.0,ACTUAL
1503230400.0,32.0,ACTUAL
1503234000.0,31.0,ACTUAL
1503237600.0,28.0,ACTUAL
1503241200.0,27.3,ACTUAL
1503244800.0,26.3,ACTUAL
1503248400.0,26.3,ACTUAL
1503252000.0,25.1,ACTUAL
1503255600.0,23.9,ACTUAL
1503259200.0,21.5,ACTUAL
1503262800.0,21.7,ACTUAL
1503266400.0,21.3,ACTUAL
1503270000.0,20.5,ACTUAL
1503273600.0,20.1,ACTUAL
1503277200.0,19.5,ACTUAL
1503280800.0,19.1,ACTUAL
1503284400.0,18.7,ACTUAL
1503288000.0,16.8,ACTUAL
1503291600.0,16.7,ACTUAL
1503295200.0,18.1,ACTUAL
1503298800.0,21.3,ACTUAL
1503302400.0,23.5,ACTUAL
1503306000.0,25.7,ACTUAL
1503309600.0,25.9,ACTUAL
1503313200.0,26.5,ACTUAL
1503316800.0,26.9,ACTUAL
1503320400.0,27.5,ACTUAL
1503324000.0,27.5,ACTUAL
1503327600.0,27.1,ACTUAL
1503331200.0,27.1,ACTUAL
1503334800.0,26.5,ACTUAL
1503338400.0,25.1,ACTUAL
1503342000.0,23.3,ACTUAL
1503345600.0,20.3,ACTUAL
1503349200.0,20.3,ACTUAL
1503352800.0,20.3,ACTUAL
1503356400.0,19.7,ACTUAL
1503360000.0,19.3,ACTUAL
1503363600.0,19.3,ACTUAL
1503367200.0,18.9,ACTUAL
1503370800.0,18.7,ACTUAL
1503374400.0,18.3,ACTUAL
1503378000.0,18.3,ACTUAL
1503381600.0,19.0,ACTUAL
1503385200.0,20.3,ACTUAL
1503388800.0,21.7,ACTUAL
1503392400.0,23.0,ACTUAL
1503396000.0,24.9,ACTUAL
1503399600.0,24.0,ACTUAL
1503403200.0,26.0,ACTUAL
1503406800.0,27.0,ACTUAL
1503410400.0,27.0,ACTUAL
1503414000.0,26.3,ACTUAL
1503417600.0,25.7,ACTUAL
1503421200.0,24.9,ACTUAL
1503424800.0,23.3,ACTUAL
1503428400.0,22.3,ACTUAL
1503432000.0,20.9,ACTUAL
1503435600.0,20.3,ACTUAL
1503439200.0,20.1,ACTUAL
1503442800.0,18.1,ACTUAL
1503446400.0,18.1,ACTUAL
1503450000.0,17.3,ACTUAL
1503453600.0,16.9,ACTUAL
1503457200.0,16.9,ACTUAL
1503460800.0,17.3,ACTUAL
1503464400.0,17.1,ACTUAL
1503468000.0,18.0,ACTUAL
1503471600.0,19.0,ACTUAL
1503475200.0,22.7,ACTUAL
1503478800.0,24.0,ACTUAL
1503482400.0,26.0,ACTUAL
1503486000.0,28.0,ACTUAL
1503489600.0,28.0,ACTUAL
1503493200.0,27.0,ACTUAL
1503496800.0,28.0,ACTUAL
1503500400.0,27.3,ACTUAL
1503504000.0,26.9,ACTUAL
1503507600.0,26.3,ACTUAL
1503511200.0,24.7,ACTUAL
1503514800.0,22.3,ACTUAL
1503518400.0,20.7,ACTUAL
1503522000.0,20.3,ACTUAL
1503525600.0,19.3,ACTUAL
1503529200.0,19.3,ACTUAL
1503532800.0,19.1,ACTUAL
1503536400.0,18.9,ACTUAL
1503540000.0,18.3,ACTUAL
1503543600.0,17.9,ACTUAL
1503547200.0,17.7,ACTUAL
1503550800.0,17.7,ACTUAL
1503554400.0,20.0,ACTUAL
1503558000.0,22.0,ACTUAL
1503561600.0,24.0,ACTUAL
1503565200.0,27.0,ACTUAL
1503568800.0,27.0,ACTUAL
1503572400.0,29.0,ACTUAL
1503576000.0,29.0,ACTUAL
1503579600.0,29.0,ACTUAL
1503583200.0,29.0,ACTUAL
1503586800.0,29.9,ACTUAL
1503590400.0,28.9,ACTUAL
1503594000.0,27.5,ACTUAL
1503597600.0,25.9,ACTUAL
1503601200.0,24.1,ACTUAL
1503604800.0,23.1,ACTUAL
1503608400.0,22.5,ACTUAL
1503612000.0,22.5,ACTUAL
1503615600.0,21.3,ACTUAL
1503619200.0,21.1,ACTUAL
1503622800.0,20.5,ACTUAL
1503626400.0,21.5,ACTUAL
1503630000.0,21.3,ACTUAL
1503633600.0,21.1,ACTUAL
1503637200.0,20.5,ACTUAL
1503640800.0,21.0,ACTUAL
1503644400.0,23.0,ACTUAL
1503648000.0,25.0,ACTUAL
1503651600.0,27.0,ACTUAL
1503655200.0,29.0,ACTUAL
1503658800.0,29.0,ACTUAL
1503662400.0,30.3,ACTUAL
1503666000.0,32.0,ACTUAL
1503669600.0,30.0,ACTUAL
1503673200.0,30.3,ACTUAL
1503676800.0,30.3,ACTUAL
1503680400.0,28.3,ACTUAL
1503684000.0,27.7,ACTUAL
1503687600.0,25.9,ACTUAL
1503691200.0,25.1,ACTUAL
1503694800.0,24.1,ACTUAL
1503698400.0,23.1,ACTUAL
1503702000.0,22.3,ACTUAL
1503705600.0,21.9,ACTUAL
1503709200.0,21.7,ACTUAL
1503712800.0,21.1,ACTUAL
1503716400.0,20.7,ACTUAL
1503720000.0,20.5,ACTUAL
1503723600.0,21.1,ACTUAL
1503727200.0,22.0,ACTUAL
1503730800.0,24.0,ACTUAL
1503734400.0,27.0,ACTUAL
1503738000.0,28.0,ACTUAL
1503741600.0,30.0,ACTUAL
1503745200.0,31.0,ACTUAL
1503748800.0,32.0,ACTUAL
1503752400.0,33.0,ACTUAL
1503756000.0,33.0,ACTUAL
1503759600.0,33.1,ACTUAL
1503763200.0,32.3,ACTUAL
1503766800.0,30.5,ACTUAL
1503770400.0,28.9,ACTUAL
1503774000.0,28.3,ACTUAL
1503777600.0,25.3,ACTUAL
1503781200.0,25.3,ACTUAL
1503784800.0,25.3,ACTUAL
1503788400.0,25.3,ACTUAL
1503792000.0,25.3,ACTUAL
1504396800.0,16.3,ACTUAL
1504400400.0,16.3,ACTUAL
1504404000.0,15.9,ACTUAL
1504407600.0,16.3,ACTUAL
1504411200.0,17.1,ACTUAL
1504414800.0,16.5,ACTUAL
1504418400.0,16.0,ACTUAL
1504422000.0,18.0,ACTUAL
1504425600.0,20.0,ACTUAL
1504429200.0,22.0,ACTUAL
1504432800.0,22.0,ACTUAL
1504436400.0,23.0,ACTUAL
1504440000.0,24.0,ACTUAL
1504443600.0,24.0,ACTUAL
1504447200.0,25.0,ACTUAL
1504450800.0,24.3,ACTUAL
1504454400.0,24.3,ACTUAL
1504458000.0,23.3,ACTUAL
1504461600.0,21.3,ACTUAL
1504465200.0,19.9,ACTUAL
1504468800.0,18.3,ACTUAL
1504472400.0,16.7,ACTUAL
1504476000.0,16.5,ACTUAL
1504479600.0,16.1,ACTUAL
1504483200.0,15.3,ACTUAL
1504486800.0,15.5,ACTUAL
1504490400.0,15.1,ACTUAL
1504494000.0,14.7,ACTUAL
1504497600.0,14.5,ACTUAL
1504501200.0,15.7,ACTUAL
1504504800.0,15.9,ACTUAL
1504508400.0,17.7,ACTUAL
1504512000.0,19.3,ACTUAL
1504515600.0,20.7,ACTUAL
1504519200.0,22.3,ACTUAL
1504522800.0,23.7,ACTUAL
1504526400.0,24.3,ACTUAL
1504530000.0,25.7,ACTUAL
1504533600.0,24.1,ACTUAL
1504537200.0,23.7,ACTUAL
1504540800.0,23.9,ACTUAL
1504544400.0,23.5,ACTUAL
1504548000.0,22.5,ACTUAL
1504551600.0,20.3,ACTUAL
1504555200.0,19.3,ACTUAL
1504558800.0,18.3,ACTUAL
1504562400.0,19.3,ACTUAL
1504566000.0,18.3,ACTUAL
1504569600.0,18.7,ACTUAL
1504573200.0,18.3,ACTUAL
1504576800.0,18.7,ACTUAL
1504580400.0,17.3,ACTUAL
1504584000.0,17.3,ACTUAL
1504587600.0,17.3,ACTUAL
1504591200.0,18.0,ACTUAL
1504594800.0,19.0,ACTUAL
1504598400.0,20.0,ACTUAL
1504602000.0,22.0,ACTUAL
1504605600.0,23.0,ACTUAL
1504609200.0,25.0,ACTUAL
1504612800.0,26.0,ACTUAL
1504616400.0,26.0,ACTUAL
1504620000.0,26.0,ACTUAL
1504623600.0,25.9,ACTUAL
1504627200.0,25.5,ACTUAL
1504630800.0,24.5,ACTUAL
1504634400.0,23.5,ACTUAL
1504638000.0,22.3,ACTUAL
1504641600.0,20.3,ACTUAL
1504645200.0,19.9,ACTUAL
1504648800.0,19.3,ACTUAL
1504652400.0,19.3,ACTUAL
1504656000.0,19.3,ACTUAL
1504659600.0,19.3,ACTUAL
1504663200.0,18.5,ACTUAL
1504666800.0,18.1,ACTUAL
1504670400.0,17.7,ACTUAL
1504674000.0,17.7,ACTUAL
1504677600.0,17.0,ACTUAL
1504681200.0,19.0,ACTUAL
1504684800.0,21.0,ACTUAL
1504688400.0,24.0,ACTUAL
1504692000.0,24.0,ACTUAL
1504695600.0,24.5,ACTUAL
1504699200.0,25.0,ACTUAL
1504702800.0,25.5,ACTUAL
1504706400.0,26.0,ACTUAL
1504710000.0,25.9,ACTUAL
1504713600.0,25.5,ACTUAL
1504717200.0,24.7,ACTUAL
1504720800.0,23.9,ACTUAL
1504724400.0,23.3,ACTUAL
1504728000.0,22.1,ACTUAL
1504731600.0,22.3,ACTUAL
1504735200.0,21.1,ACTUAL
1504738800.0,20.9,ACTUAL
1504742400.0,21.5,ACTUAL
1504746000.0,20.9,ACTUAL
1504749600.0,20.5,ACTUAL
1504753200.0,20.3,ACTUAL
1504756800.0,19.3,ACTUAL
1504760400.0,19.3,ACTUAL
1504764000.0,19.5,ACTUAL
1504767600.0,20.0,ACTUAL
1504771200.0,22.0,ACTUAL
1504774800.0,22.8,ACTUAL
1504778400.0,23.5,ACTUAL
1504782000.0,24.3,ACTUAL
1504785600.0,25.0,ACTUAL
1504789200.0,24.0,ACTUAL
1504792800.0,25.0,ACTUAL
1504796400.0,18.3,ACTUAL
1504800000.0,19.3,ACTUAL
1504803600.0,18.7,ACTUAL
1504807200.0,18.7,ACTUAL
1504810800.0,18.3,ACTUAL
1504814400.0,17.7,ACTUAL
1504818000.0,17.9,ACTUAL
1504821600.0,17.9,ACTUAL
1504825200.0,17.9,ACTUAL
1504828800.0,17.9,ACTUAL
1504832400.0,17.5,ACTUAL
1504836000.0,16.7,ACTUAL
1504839600.0,16.5,ACTUAL
1504843200.0,16.3,ACTUAL
1504846800.0,17.1,ACTUAL
1504850400.0,17.9,ACTUAL
1504854000.0,19.0,ACTUAL
1504857600.0,20.0,ACTUAL
1504861200.0,21.0,ACTUAL
1504864800.0,22.0,ACTUAL
1504868400.0,23.0,ACTUAL
1504872000.0,23.0,ACTUAL
1504875600.0,24.0,ACTUAL
1504879200.0,24.0,ACTUAL
1504882800.0,24.9,ACTUAL
1504886400.0,24.5,ACTUAL
1504890000.0,23.9,ACTUAL
1504893600.0,22.7,ACTUAL
1504897200.0,20.3,ACTUAL
1504900800.0,19.1,ACTUAL
1504904400.0,18.3,ACTUAL
1504908000.0,17.7,ACTUAL
1504911600.0,17.5,ACTUAL
1504915200.0,17.3,ACTUAL
1504918800.0,17.3,ACTUAL
1504922400.0,17.3,ACTUAL
1504926000.0,17.5,ACTUAL
1504929600.0,17.5,ACTUAL
1504933200.0,17.3,ACTUAL
1504936800.0,18.0,ACTUAL
1504940400.0,18.0,ACTUAL
1504944000.0,19.0,ACTUAL
1504947600.0,19.0,ACTUAL
1504951200.0,21.0,ACTUAL
1504954800.0,23.0,ACTUAL
1504958400.0,23.0,ACTUAL
1504962000.0,24.0,ACTUAL
1504965600.0,25.0,ACTUAL
1504969200.0,24.3,ACTUAL
1504972800.0,23.7,ACTUAL
1504976400.0,22.7,ACTUAL
1504980000.0,22.3,ACTUAL
1504983600.0,21.7,ACTUAL
1504987200.0,21.5,ACTUAL
1504990800.0,20.5,ACTUAL
1504994400.0,18.5,ACTUAL
1504998000.0,18.1,ACTUAL
1505001600.0,18.1,ACTUAL
1505606400.0,16.9,ACTUAL
1505610000.0,16.7,ACTUAL
1505613600.0,16.7,ACTUAL
1505617200.0,16.7,ACTUAL
1505620800.0,16.7,ACTUAL
1505624400.0,15.3,ACTUAL
1505628000.0,14.0,ACTUAL
1505631600.0,16.0,ACTUAL
1505635200.0,19.0,ACTUAL
1505638800.0,19.0,ACTUAL
1505642400.0,20.0,ACTUAL
1505646000.0,20.7,ACTUAL
1505649600.0,21.3,ACTUAL
1505653200.0,22.0,ACTUAL
1505656800.0,22.0,ACTUAL
1505660400.0,21.3,ACTUAL
1505664000.0,21.1,ACTUAL
1505667600.0,20.3,ACTUAL
1505671200.0,18.3,ACTUAL
1505674800.0,15.3,ACTUAL
1505678400.0,15.9,ACTUAL
1505682000.0,15.5,ACTUAL
1505685600.0,14.7,ACTUAL
1505689200.0,13.9,ACTUAL
1505692800.0,13.5,ACTUAL
1505696400.0,13.3,ACTUAL
1505700000.0,13.1,ACTUAL
1505703600.0,13.3,ACTUAL
1505707200.0,13.5,ACTUAL
1505710800.0,12.3,ACTUAL
1505714400.0,12.7,ACTUAL
1505718000.0,15.7,ACTUAL
1505721600.0,17.3,ACTUAL
1505725200.0,18.9,ACTUAL
1505728800.0,20.3,ACTUAL
1505732400.0,21.3,ACTUAL
1505736000.0,21.3,ACTUAL
1505739600.0,20.9,ACTUAL
1505743200.0,20.3,ACTUAL
1505746800.0,18.3,ACTUAL
1505750400.0,14.3,ACTUAL
1505754000.0,14.3,ACTUAL
1505757600.0,14.3,ACTUAL
1505761200.0,14.5,ACTUAL
1505764800.0,14.4,ACTUAL
1505768400.0,14.3,ACTUAL
1505772000.0,14.3,ACTUAL
1505775600.0,14.3,ACTUAL
1505779200.0,14.3,ACTUAL
1505782800.0,14.3,ACTUAL
1505786400.0,14.3,ACTUAL
1505790000.0,14.1,ACTUAL
1505793600.0,14.1,ACTUAL
1505797200.0,13.3,ACTUAL
1505800800.0,13.0,ACTUAL
1505804400.0,13.0,ACTUAL
1505808000.0,13.0,ACTUAL
1505811600.0,13.0,ACTUAL
1505815200.0,13.0,ACTUAL
1505818800.0,13.0,ACTUAL
1505822400.0,13.0,ACTUAL
1505826000.0,14.0,ACTUAL
1505829600.0,14.0,ACTUAL
1505833200.0,14.5,ACTUAL
1505836800.0,14.3,ACTUAL
1505840400.0,13.7,ACTUAL
1505844000.0,13.5,ACTUAL
1505847600.0,13.3,ACTUAL
1505851200.0,13.3,ACTUAL
1505854800.0,13.3,ACTUAL
1505858400.0,13.3,ACTUAL
1505862000.0,13.3,ACTUAL
1505865600.0,13.3,ACTUAL
1505869200.0,13.1,ACTUAL
1505872800.0,13.3,ACTUAL
1505876400.0,13.3,ACTUAL
1505880000.0,12.7,ACTUAL
1505883600.0,12.3,ACTUAL
1505887200.0,13.0,ACTUAL
1505890800.0,13.0,ACTUAL
1505894400.0,16.0,ACTUAL
1505898000.0,16.0,ACTUAL
1505901600.0,19.0,ACTUAL
1505905200.0,21.0,ACTUAL
1505908800.0,22.0,ACTUAL
1505912400.0,23.0,ACTUAL
1505916000.0,24.0,ACTUAL
1505919600.0,23.1,ACTUAL
1505923200.0,22.5,ACTUAL
1505926800.0,20.7,ACTUAL
1505930400.0,18.7,ACTUAL
1505934000.0,16.3,ACTUAL
1505937600.0,16.3,ACTUAL
1505941200.0,17.3,ACTUAL
1505944800.0,15.5,ACTUAL
1505948400.0,14.7,ACTUAL
1505952000.0,13.3,ACTUAL
1505955600.0,13.3,ACTUAL
1505959200.0,13.3,ACTUAL
1505962800.0,12.1,ACTUAL
1505966400.0,11.9,ACTUAL
1505970000.0,12.7,ACTUAL
1505973600.0,11.0,ACTUAL
1505977200.0,14.0,ACTUAL
1505980800.0,17.0,ACTUAL
1505984400.0,20.0,ACTUAL
1505988000.0,20.0,ACTUAL
1505991600.0,22.0,ACTUAL
1505995200.0,22.0,ACTUAL
1505998800.0,22.0,ACTUAL
1506002400.0,23.0,ACTUAL
1506006000.0,22.5,ACTUAL
1506009600.0,22.1,ACTUAL
1506013200.0,20.7,ACTUAL
1506016800.0,18.7,ACTUAL
1506020400.0,12.5,ACTUAL
1506024000.0,15.3,ACTUAL
1506027600.0,14.7,ACTUAL
1506031200.0,13.9,ACTUAL
1506034800.0,12.9,ACTUAL
1506038400.0,12.5,ACTUAL
1506042000.0,12.3,ACTUAL
1506045600.0,12.3,ACTUAL
1506049200.0,12.3,ACTUAL
1506052800.0,12.3,ACTUAL
1506056400.0,11.5,ACTUAL
1506060000.0,11.0,ACTUAL
1506063600.0,14.0,ACTUAL
1506067200.0,16.0,ACTUAL
1506070800.0,18.0,ACTUAL
1506074400.0,20.0,ACTUAL
1506078000.0,21.0,ACTUAL
1506081600.0,22.0,ACTUAL
1506085200.0,23.0,ACTUAL
1506088800.0,23.0,ACTUAL
1506092400.0,22.7,ACTUAL
1506096000.0,22.3,ACTUAL
1506099600.0,20.7,ACTUAL
1506103200.0,18.7,ACTUAL
1506106800.0,17.1,ACTUAL
1506110400.0,15.9,ACTUAL
1506114000.0,15.8,ACTUAL
1506117600.0,14.8,ACTUAL
1506121200.0,14.1,ACTUAL
1506124800.0,13.7,ACTUAL
1506128400.0,13.5,ACTUAL
1506132000.0,13.9,ACTUAL
1506135600.0,14.1,ACTUAL
1506139200.0,14.3,ACTUAL
1506142800.0,14.1,ACTUAL
1506146400.0,13.0,ACTUAL
1506150000.0,14.0,ACTUAL
1506153600.0,16.0,ACTUAL
1506157200.0,18.0,ACTUAL
1506160800.0,20.0,ACTUAL
1506164400.0,21.0,ACTUAL
1506168000.0,22.0,ACTUAL
1506171600.0,22.0,ACTUAL
1506175200.0,26.0,ACTUAL
1506178800.0,22.3,ACTUAL
1506182400.0,21.3,ACTUAL
1506186000.0,20.3,ACTUAL
1506189600.0,20.3,ACTUAL
1506193200.0,19.3,ACTUAL
1506196800.0,18.1,ACTUAL
1506200400.0,17.7,ACTUAL
1506204000.0,17.5,ACTUAL
1506207600.0,17.4,ACTUAL
1506211200.0,17.3,ACTUAL
